user_settings_crypto_unlocked,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,num_referrals,num_successful_referrals,age,trx_count,trx_count_completed,trx_value_completed,trx_value_mean_completed,trx_value_max_completed,trx_success_rate,trx_n_distinct_currency,trx_n_distinct_mcc,trx_n_distinct_country,trx_share_ATM,trx_share_CARD_PAYMENT,trx_share_CARD_REFUND,trx_share_CASHBACK,trx_share_EXCHANGE,trx_share_FEE,trx_share_REFUND,trx_share_TAX,trx_share_TOPUP,trx_share_TRANSFER,trx_dir_INBOUND,trx_dir_OUTBOUND,days_since_last_trx,days_since_first_trx,trx_active_days,notif_count,notif_n_sent,notif_n_failed,notif_send_rate,notif_ch_EMAIL,notif_ch_PUSH,notif_ch_SMS,notif_n_reengagement,tenure_days,plan_GOLD,plan_SILVER,plan_STANDARD,brand_Android,brand_Apple,brand_Unknown,country_CH,country_CY,country_CZ,country_DE,country_ES,country_FR,country_GB,country_GR,country_IE,country_IT,country_LT,country_MT,country_OTHER,country_PL,country_PT,country_RO
1,1,1,84,0,0,27,34.0,14.0,755.72,53.980000000000004,255.32,0.4117647058823529,2.0,9.0,5.0,0.20588235294117646,0.4117647058823529,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.3235294117647059,0.029411764705882353,0.3235294117647059,0.6764705882352942,1.0,269.0,21.0,7.0,6.0,1.0,0.8571428571428571,4.0,2.0,1.0,2.0,291,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19,13.0,12.0,525.71,43.80916666666667,200.0,0.9230769230769231,2.0,2.0,2.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.6923076923076923,288.0,301.0,8.0,13.0,12.0,1.0,0.9230769230769231,5.0,7.0,1.0,7.0,301,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,9,0,0,49,8.0,6.0,330.0,55.0,70.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,94.0,175.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,176,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,25,0,0,31,75.0,63.0,2023.55,32.11984126984127,427.84,0.84,2.0,14.0,6.0,0.0,0.4666666666666667,0.0,0.0,0.02666666666666667,0.013333333333333334,0.0,0.0,0.14666666666666667,0.3466666666666667,0.14666666666666667,0.8533333333333334,52.0,321.0,23.0,7.0,5.0,2.0,0.7142857142857143,3.0,4.0,0.0,4.0,329,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,49,0,0,21,55.0,48.0,715.08,14.8975,89.52,0.8727272727272727,3.0,11.0,4.0,0.0,0.6545454545454545,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.09090909090909091,0.14545454545454545,0.09090909090909091,0.9090909090909091,27.0,184.0,32.0,4.0,2.0,2.0,0.5,2.0,2.0,0.0,1.0,184,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,25,22.0,18.0,291.76,16.20888888888889,96.46,0.8181818181818182,2.0,11.0,3.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.13636363636363635,0.8636363636363636,88.0,245.0,14.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,245,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,18,0,0,22,141.0,131.0,2854.96,21.793587786259543,268.55,0.9290780141843972,2.0,17.0,7.0,0.028368794326241134,0.5177304964539007,0.0,0.0,0.09929078014184398,0.0,0.0,0.0,0.14184397163120568,0.2127659574468085,0.19148936170212766,0.8085106382978723,0.0,115.0,41.0,9.0,7.0,2.0,0.7777777777777778,7.0,2.0,0.0,0.0,120,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,48,145.0,117.0,3995.2799999999997,34.1476923076923,225.0,0.8068965517241379,5.0,5.0,2.0,0.041379310344827586,0.1724137931034483,0.0,0.0,0.41379310344827586,0.041379310344827586,0.0,0.0,0.23448275862068965,0.09655172413793103,0.23448275862068965,0.7655172413793103,2.0,326.0,54.0,9.0,5.0,4.0,0.5555555555555556,5.0,4.0,0.0,0.0,326,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,45,0,0,51,11.0,6.0,85.27,14.211666666666666,44.76,0.5454545454545454,1.0,3.0,2.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.6363636363636364,4.0,122.0,6.0,7.0,6.0,1.0,0.8571428571428571,3.0,4.0,0.0,3.0,122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,27,56.0,46.0,2097.43,45.596304347826084,284.76,0.8214285714285714,1.0,16.0,4.0,0.05357142857142857,0.7678571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.17857142857142858,0.8214285714285714,0.0,255.0,24.0,9.0,7.0,2.0,0.7777777777777778,8.0,1.0,0.0,1.0,255,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,51,0,0,34,147.0,120.0,11374.47,94.78725,851.06,0.8163265306122449,3.0,30.0,6.0,0.07482993197278912,0.7482993197278912,0.006802721088435374,0.0,0.06802721088435375,0.0,0.0,0.0,0.10204081632653061,0.0,0.10884353741496598,0.891156462585034,179.0,411.0,27.0,7.0,2.0,5.0,0.2857142857142857,3.0,4.0,0.0,2.0,411,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,62,3.0,2.0,15.88,7.94,7.94,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,188.0,188.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,188,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,85,28.0,14.0,1052.47,75.17642857142857,300.0,0.5,2.0,6.0,3.0,0.0,0.32142857142857145,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.6071428571428571,0.0,0.6071428571428571,0.39285714285714285,305.0,365.0,9.0,5.0,1.0,4.0,0.2,0.0,4.0,1.0,4.0,365,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,19,0,0,33,70.0,60.0,11791.3,196.52166666666665,851.06,0.8571428571428571,3.0,5.0,3.0,0.04285714285714286,0.2,0.014285714285714285,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.05714285714285714,0.45714285714285713,0.34285714285714286,0.6571428571428571,14.0,239.0,35.0,12.0,11.0,1.0,0.9166666666666666,3.0,8.0,1.0,6.0,239,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,11,0,0,36,184.0,159.0,4860.87,30.571509433962262,358.06,0.8641304347826086,1.0,38.0,12.0,0.03260869565217391,0.8315217391304348,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.07065217391304347,0.059782608695652176,0.10869565217391304,0.8913043478260869,4.0,330.0,91.0,6.0,6.0,0.0,1.0,2.0,4.0,0.0,1.0,330,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,0,0,19,3.0,2.0,14.99,7.495,10.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,148.0,148.0,1.0,7.0,4.0,3.0,0.5714285714285714,5.0,2.0,0.0,0.0,148,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,11,0,0,23,4.0,2.0,22.39,11.195,14.93,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,153.0,153.0,1.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,153,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,49,0,0,36,103.0,89.0,6510.04,73.14651685393258,744.68,0.8640776699029126,1.0,17.0,6.0,0.0,0.6990291262135923,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.21359223300970873,0.06796116504854369,0.22330097087378642,0.7766990291262136,2.0,281.0,35.0,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,283,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,0,59,39.0,31.0,1811.09,58.42225806451613,200.0,0.7948717948717948,2.0,7.0,3.0,0.15384615384615385,0.5641025641025641,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.20512820512820512,0.02564102564102564,0.20512820512820512,0.7948717948717948,5.0,180.0,18.0,11.0,9.0,2.0,0.8181818181818182,2.0,9.0,0.0,8.0,182,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,3,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,137,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,21,0,0,29,854.0,822.0,6799.21,8.27154501216545,120.0,0.9625292740046838,3.0,35.0,6.0,0.00585480093676815,0.39695550351288056,0.0,0.00117096018735363,0.026932084309133488,0.00117096018735363,0.0,0.0,0.16159250585480095,0.4063231850117096,0.16744730679156908,0.832552693208431,0.0,256.0,192.0,9.0,7.0,2.0,0.7777777777777778,3.0,5.0,1.0,2.0,256,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,24,353.0,287.0,18129.79,63.17,1282.0,0.8130311614730878,3.0,29.0,5.0,0.031161473087818695,0.3654390934844193,0.031161473087818695,0.0,0.14447592067988668,0.0028328611898017,0.0,0.0,0.26912181303116145,0.1558073654390935,0.3002832861189802,0.6997167138810199,1.0,441.0,119.0,5.0,5.0,0.0,1.0,1.0,4.0,0.0,1.0,443,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,43,36.0,34.0,2023.33,59.50970588235294,600.0,0.9444444444444444,1.0,14.0,2.0,0.1111111111111111,0.7222222222222222,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.1111111111111111,0.0,0.1388888888888889,0.8611111111111112,225.0,259.0,16.0,7.0,5.0,2.0,0.7142857142857143,2.0,4.0,1.0,4.0,259,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,5,0,0,24,8.0,5.0,22.259999999999998,4.452,10.94,0.625,1.0,1.0,1.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.25,0.5,0.5,183.0,317.0,6.0,8.0,6.0,2.0,0.75,2.0,5.0,1.0,4.0,401,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,27,5.0,4.0,91.28999999999999,22.822499999999998,42.55,0.8,1.0,2.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.4,106.0,135.0,4.0,5.0,3.0,2.0,0.6,3.0,2.0,0.0,0.0,135,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,24,0,0,23,1098.0,1037.0,14294.01,13.78400192864031,1489.36,0.9444444444444444,2.0,29.0,5.0,0.039162112932604735,0.4107468123861566,0.0018214936247723133,0.0,0.00273224043715847,0.0009107468123861566,0.0,0.029143897996357013,0.12112932604735883,0.39435336976320584,0.12750455373406194,0.8724954462659381,1.0,244.0,181.0,5.0,4.0,1.0,0.8,3.0,2.0,0.0,1.0,245,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,37,22.0,17.0,133.88,7.875294117647059,23.33,0.7727272727272727,3.0,1.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.9090909090909091,3.0,277.0,18.0,6.0,6.0,0.0,1.0,2.0,4.0,0.0,0.0,280,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,7,0,0,31,119.0,106.0,1918.7,18.100943396226416,110.64,0.8907563025210085,3.0,16.0,4.0,0.01680672268907563,0.5126050420168067,0.0,0.0,0.09243697478991597,0.008403361344537815,0.0,0.0,0.33613445378151263,0.03361344537815126,0.3445378151260504,0.6554621848739496,5.0,200.0,56.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,43,0,0,40,81.0,79.0,4343.65,54.98291139240506,425.53,0.9753086419753086,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839506172839506,0.0,0.0,0.0,0.19753086419753085,0.5185185185185185,0.2222222222222222,0.7777777777777778,7.0,468.0,41.0,16.0,11.0,5.0,0.6875,10.0,6.0,0.0,5.0,468,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,27,79.0,30.0,1342.43,44.74766666666667,165.79,0.379746835443038,1.0,10.0,7.0,0.0,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.3670886075949367,0.0,0.3670886075949367,0.6329113924050633,3.0,215.0,29.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,5,0,0,32,40.0,28.0,308.71999999999997,11.025714285714285,63.63,0.7,2.0,9.0,2.0,0.05,0.575,0.0,0.0,0.075,0.0,0.0,0.0,0.3,0.0,0.3,0.7,19.0,116.0,15.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,119,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,96,0,0,25,116.0,99.0,1523.5,15.38888888888889,85.11,0.853448275862069,1.0,7.0,3.0,0.06896551724137931,0.15517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.29310344827586204,0.4827586206896552,0.3448275862068966,0.6551724137931034,7.0,302.0,50.0,5.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,302,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,2,0,0,31,24.0,20.0,1649.63,82.48150000000001,382.98,0.8333333333333334,3.0,5.0,3.0,0.16666666666666666,0.25,0.0,0.0,0.25,0.041666666666666664,0.0,0.0,0.2916666666666667,0.0,0.2916666666666667,0.7083333333333334,126.0,390.0,11.0,10.0,8.0,2.0,0.8,1.0,8.0,1.0,7.0,391,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,53,38.0,28.0,2249.61,80.3432142857143,425.53,0.7368421052631579,1.0,8.0,4.0,0.47368421052631576,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.2631578947368421,0.7368421052631579,77.0,352.0,15.0,7.0,5.0,2.0,0.7142857142857143,1.0,5.0,1.0,6.0,352,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,42,0,0,30,31.0,24.0,532.92,22.205,89.47,0.7741935483870968,1.0,5.0,3.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,0.22580645161290322,0.7741935483870968,49.0,238.0,11.0,7.0,7.0,0.0,1.0,3.0,4.0,0.0,4.0,261,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,137,0,0,38,15.0,13.0,77.09,5.930000000000001,17.9,0.8666666666666667,1.0,1.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.7333333333333333,0.6,0.4,0.0,87.0,7.0,10.0,5.0,5.0,0.5,7.0,3.0,0.0,0.0,133,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,40,58.0,47.0,4521.25,96.19680851063829,615.0,0.8103448275862069,2.0,14.0,2.0,0.10344827586206896,0.4482758620689655,0.0,0.0,0.10344827586206896,0.15517241379310345,0.0,0.0,0.1896551724137931,0.0,0.1896551724137931,0.8103448275862069,137.0,383.0,25.0,10.0,9.0,1.0,0.9,5.0,5.0,0.0,0.0,392,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,8,0,0,26,438.0,426.0,2906.54,6.822863849765258,212.77,0.9726027397260274,3.0,28.0,5.0,0.0502283105022831,0.5159817351598174,0.0,0.0,0.3515981735159817,0.0,0.0,0.0,0.05707762557077625,0.02511415525114155,0.05707762557077625,0.9429223744292238,0.0,234.0,106.0,7.0,7.0,0.0,1.0,5.0,2.0,0.0,1.0,296,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,79,0,0,28,583.0,572.0,13708.02,23.96506993006993,1072.34,0.9811320754716981,1.0,38.0,4.0,0.018867924528301886,0.5917667238421955,0.0017152658662092624,0.0,0.0,0.0017152658662092624,0.0,0.015437392795883362,0.06518010291595197,0.3053173241852487,0.08747855917667238,0.9125214408233276,0.0,224.0,155.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,224,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,59,3.0,1.0,10.0,10.0,10.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,136.0,136.0,1.0,8.0,5.0,3.0,0.625,6.0,2.0,0.0,0.0,136,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,2,0,0,60,44.0,36.0,3480.56,96.68222222222222,425.53,0.8181818181818182,2.0,11.0,4.0,0.022727272727272728,0.5,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.29545454545454547,0.06818181818181818,0.29545454545454547,0.7045454545454546,36.0,323.0,19.0,7.0,6.0,1.0,0.8571428571428571,0.0,7.0,0.0,7.0,323,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,36,90.0,82.0,4920.93,60.01134146341464,250.0,0.9111111111111111,3.0,15.0,3.0,0.03333333333333333,0.4666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.8333333333333334,192.0,375.0,28.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,375,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,8,0,0,49,17.0,16.0,332.77,20.798125,85.11,0.9411764705882353,1.0,5.0,3.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.9411764705882353,70.0,217.0,8.0,6.0,6.0,0.0,1.0,2.0,4.0,0.0,4.0,217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,3,0,0,26,12.0,7.0,619.22,88.46000000000001,300.0,0.5833333333333334,1.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,305.0,429.0,6.0,11.0,8.0,3.0,0.7272727272727273,2.0,8.0,1.0,7.0,429,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36,16.0,13.0,399.81,30.754615384615384,100.0,0.8125,1.0,5.0,2.0,0.125,0.5,0.0,0.0,0.0,0.0625,0.0,0.0,0.3125,0.0,0.3125,0.6875,1.0,269.0,9.0,3.0,1.0,2.0,0.3333333333333333,0.0,2.0,1.0,3.0,269,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,13,0,0,34,63.0,52.0,14121.43,271.5659615384615,1021.28,0.8253968253968254,2.0,5.0,3.0,0.0,0.2857142857142857,0.0,0.0,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.0,0.38095238095238093,0.23809523809523808,0.3968253968253968,0.6031746031746031,6.0,252.0,34.0,6.0,4.0,2.0,0.6666666666666666,2.0,4.0,0.0,2.0,255,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,0,51,147.0,130.0,15954.92,122.73015384615384,1489.36,0.8843537414965986,8.0,25.0,11.0,0.04081632653061224,0.5714285714285714,0.0,0.0,0.29931972789115646,0.006802721088435374,0.0,0.0,0.08163265306122448,0.0,0.08163265306122448,0.9183673469387755,7.0,305.0,56.0,14.0,12.0,2.0,0.8571428571428571,6.0,8.0,0.0,3.0,305,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,11,0,0,42,39.0,35.0,1332.28,38.06514285714286,250.0,0.8974358974358975,1.0,6.0,3.0,0.05128205128205128,0.41025641025641024,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.0,0.38461538461538464,0.07692307692307693,0.41025641025641024,0.5897435897435898,12.0,230.0,19.0,3.0,2.0,1.0,0.6666666666666666,3.0,0.0,0.0,0.0,230,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,38,0,0,33,179.0,168.0,3120.55,18.57470238095238,255.32,0.9385474860335196,2.0,20.0,3.0,0.00558659217877095,0.37988826815642457,0.0111731843575419,0.0,0.01675977653631285,0.00558659217877095,0.0,0.00558659217877095,0.09497206703910614,0.48044692737430167,0.13966480446927373,0.8603351955307262,0.0,109.0,44.0,6.0,6.0,0.0,1.0,4.0,2.0,0.0,1.0,109,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,77,0,0,27,17.0,16.0,1044.27,65.266875,272.34,0.9411764705882353,1.0,2.0,1.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.47058823529411764,0.47058823529411764,0.5294117647058824,8.0,55.0,8.0,7.0,1.0,6.0,0.14285714285714285,4.0,3.0,0.0,0.0,116,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,57,0,0,24,269.0,250.0,3957.29,15.82916,127.66,0.929368029739777,2.0,18.0,3.0,0.01486988847583643,0.2862453531598513,0.0,0.0,0.12267657992565056,0.0,0.0,0.0037174721189591076,0.12639405204460966,0.44609665427509293,0.23048327137546468,0.7695167286245354,0.0,100.0,51.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,118,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,36,75.0,50.0,623.29,12.4658,100.0,0.6666666666666666,1.0,16.0,3.0,0.04,0.8133333333333334,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.10666666666666667,0.02666666666666667,0.13333333333333333,0.8666666666666667,32.0,211.0,32.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,217,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,59,209.0,63.0,5553.11,88.14460317460318,689.58,0.3014354066985646,1.0,21.0,5.0,0.0,0.7751196172248804,0.0,0.0,0.0,0.0,0.0,0.0,0.19138755980861244,0.03349282296650718,0.19138755980861244,0.8086124401913876,0.0,237.0,130.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,237,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32,27.0,25.0,448.22,17.928800000000003,95.0,0.9259259259259259,1.0,6.0,2.0,0.037037037037037035,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.25925925925925924,0.7407407407407407,73.0,137.0,9.0,5.0,5.0,0.0,1.0,2.0,3.0,0.0,1.0,137,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,30,0,0,31,904.0,723.0,19283.47,26.671466113416322,595.75,0.7997787610619469,7.0,52.0,14.0,0.025442477876106196,0.4756637168141593,0.0022123893805309734,0.0,0.03650442477876106,0.004424778761061947,0.0,0.0,0.11836283185840708,0.33738938053097345,0.12057522123893805,0.879424778761062,0.0,391.0,221.0,10.0,9.0,1.0,0.9,6.0,4.0,0.0,2.0,391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,21,0,0,40,21.0,19.0,1327.62,69.87473684210526,300.0,0.9047619047619048,3.0,4.0,2.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.38095238095238093,0.047619047619047616,0.0,0.0,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.7619047619047619,9.0,399.0,11.0,10.0,5.0,5.0,0.5,3.0,7.0,0.0,4.0,399,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40,3.0,2.0,13.23,6.615,9.92,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,145.0,160.0,2.0,13.0,8.0,5.0,0.6153846153846154,7.0,6.0,0.0,4.0,160,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,33,1696.0,1554.0,31047.84,19.97930501930502,1100.0,0.9162735849056604,3.0,69.0,9.0,0.012971698113207548,0.39681603773584906,0.00294811320754717,0.05660377358490566,0.00589622641509434,0.001768867924528302,0.0,0.0,0.16922169811320756,0.35377358490566035,0.22995283018867924,0.7700471698113207,0.0,327.0,243.0,4.0,3.0,1.0,0.75,3.0,1.0,0.0,0.0,327,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,26,428.0,403.0,5539.7,13.746153846153845,397.66,0.9415887850467289,2.0,31.0,9.0,0.009345794392523364,0.6542056074766355,0.0,0.0,0.08177570093457943,0.0,0.0,0.0,0.2546728971962617,0.0,0.2546728971962617,0.7453271028037384,0.0,258.0,126.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
