user_id,country,plan_GOLD,plan_SILVER,plan_STANDARD,tenure_days,days_since_last_trx,trx_count,churned,snapshot,cutoff
user_6371,LT,False,False,True,225,194.0,9.0,1,2019-05-16,2019-04-18
user_6372,PL,False,False,True,225,200.0,16.0,1,2019-05-16,2019-04-18
user_6373,ES,False,False,True,158,76.0,26.0,1,2019-05-16,2019-04-18
user_6374,CZ,False,False,True,112,112.0,2.0,1,2019-05-16,2019-04-18
user_6375,MT,False,False,True,249,2.0,138.0,0,2019-05-16,2019-04-18
user_6376,ES,False,False,True,155,0.0,297.0,0,2019-05-16,2019-04-18
user_6377,IE,False,False,True,269,19.0,109.0,1,2019-05-16,2019-04-18
user_6378,GB,False,False,True,293,46.0,44.0,1,2019-05-16,2019-04-18
user_6379,GB,False,False,True,284,3.0,283.0,0,2019-05-16,2019-04-18
user_6380,FR,False,False,True,407,8.0,8.0,1,2019-05-16,2019-04-18
user_6381,SK,False,False,True,468,24.0,164.0,1,2019-05-16,2019-04-18
user_6382,GB,False,False,True,192,1.0,278.0,0,2019-05-16,2019-04-18
user_6383,GB,False,True,False,343,0.0,543.0,0,2019-05-16,2019-04-18
user_6384,FR,False,False,True,178,20.0,58.0,1,2019-05-16,2019-04-18
user_6385,IE,True,False,False,289,0.0,1330.0,0,2019-05-16,2019-04-18
user_6386,FR,False,True,False,296,8.0,159.0,0,2019-05-16,2019-04-18
user_6387,RO,False,False,True,178,5.0,204.0,0,2019-05-16,2019-04-18
user_6388,DE,False,False,True,435,220.0,85.0,1,2019-05-16,2019-04-18
user_6389,GB,False,False,True,453,96.0,108.0,1,2019-05-16,2019-04-18
user_6390,CH,False,False,True,375,0.0,152.0,0,2019-05-16,2019-04-18
user_6391,FR,False,False,True,436,10.0,9.0,1,2019-05-16,2019-04-18
user_6392,GB,False,False,True,112,14.0,36.0,1,2019-05-16,2019-04-18
user_6393,PT,False,False,True,221,40.0,4.0,1,2019-05-16,2019-04-18
user_6394,GB,False,False,True,465,213.0,37.0,1,2019-05-16,2019-04-18
user_6395,GB,False,False,True,184,57.0,131.0,1,2019-05-16,2019-04-18
user_6396,FR,False,False,True,371,3.0,98.0,0,2019-05-16,2019-04-18
user_6397,MT,False,False,True,225,0.0,132.0,0,2019-05-16,2019-04-18
user_6398,FR,False,False,True,402,68.0,19.0,1,2019-05-16,2019-04-18
user_6399,IE,False,False,True,368,0.0,1113.0,0,2019-05-16,2019-04-18
user_6400,GB,False,False,True,201,201.0,3.0,1,2019-05-16,2019-04-18
user_6401,LT,False,False,True,280,18.0,15.0,0,2019-05-16,2019-04-18
user_6402,RO,False,True,False,412,0.0,1022.0,0,2019-05-16,2019-04-18
user_6403,NL,False,False,True,186,999.0,0.0,1,2019-05-16,2019-04-18
user_6404,CH,False,False,True,248,0.0,236.0,0,2019-05-16,2019-04-18
user_6405,GB,False,False,True,172,172.0,3.0,1,2019-05-16,2019-04-18
user_6406,GB,False,True,False,116,9.0,21.0,0,2019-05-16,2019-04-18
user_6407,LT,False,False,True,331,999.0,0.0,1,2019-05-16,2019-04-18
user_6408,GB,False,False,True,351,0.0,396.0,0,2019-05-16,2019-04-18
user_6409,ES,False,False,True,113,113.0,1.0,1,2019-05-16,2019-04-18
user_6410,GB,False,False,True,277,104.0,176.0,1,2019-05-16,2019-04-18
user_6411,IE,False,False,True,152,3.0,37.0,0,2019-05-16,2019-04-18
user_6412,FR,False,False,True,364,194.0,93.0,1,2019-05-16,2019-04-18
user_6413,PL,False,False,True,403,231.0,9.0,1,2019-05-16,2019-04-18
user_6414,CZ,False,False,True,258,1.0,33.0,0,2019-05-16,2019-04-18
user_6415,IE,False,False,True,128,86.0,16.0,0,2019-05-16,2019-04-18
user_6416,PL,False,False,True,141,0.0,88.0,0,2019-05-16,2019-04-18
user_6417,IE,False,False,True,243,2.0,559.0,0,2019-05-16,2019-04-18
user_6418,PT,False,False,True,125,125.0,2.0,1,2019-05-16,2019-04-18
user_6419,GB,False,False,True,258,0.0,194.0,0,2019-05-16,2019-04-18
user_6420,CY,False,False,True,274,16.0,42.0,0,2019-05-16,2019-04-18
user_6421,IE,False,False,True,115,999.0,0.0,1,2019-05-16,2019-04-18
user_6422,FR,False,False,True,121,7.0,28.0,0,2019-05-16,2019-04-18
user_6423,FR,False,False,True,403,376.0,5.0,1,2019-05-16,2019-04-18
user_6424,IE,False,False,True,363,1.0,165.0,0,2019-05-16,2019-04-18
user_6425,PL,False,False,True,181,23.0,51.0,1,2019-05-16,2019-04-18
user_6426,BE,False,False,True,450,22.0,31.0,0,2019-05-16,2019-04-18
user_6427,NO,False,False,True,216,216.0,4.0,1,2019-05-16,2019-04-18
user_6428,CH,False,False,True,325,8.0,39.0,0,2019-05-16,2019-04-18
user_6429,ES,False,False,True,245,46.0,248.0,1,2019-05-16,2019-04-18
user_6430,GB,False,False,True,420,192.0,69.0,1,2019-05-16,2019-04-18
user_6431,GB,False,False,True,337,14.0,55.0,0,2019-05-16,2019-04-18
user_6432,CH,False,False,True,446,446.0,3.0,1,2019-05-16,2019-04-18
user_6433,RO,False,False,True,172,71.0,9.0,1,2019-05-16,2019-04-18
user_6434,IE,False,False,True,162,4.0,177.0,0,2019-05-16,2019-04-18
user_6435,GB,False,False,True,327,0.0,518.0,0,2019-05-16,2019-04-18
user_6436,GB,False,False,True,332,14.0,150.0,0,2019-05-16,2019-04-18
user_6437,IE,False,False,True,149,12.0,116.0,0,2019-05-16,2019-04-18
user_6438,FR,False,True,False,412,8.0,111.0,0,2019-05-16,2019-04-18
user_6439,GB,False,False,True,431,0.0,189.0,1,2019-05-16,2019-04-18
user_6440,GB,False,False,True,356,0.0,1661.0,0,2019-05-16,2019-04-18
user_6441,RO,False,False,True,454,0.0,36.0,0,2019-05-16,2019-04-18
user_6442,GB,False,False,True,441,10.0,172.0,0,2019-05-16,2019-04-18
user_6443,GB,False,False,True,153,152.0,3.0,1,2019-05-16,2019-04-18
user_6444,DE,False,False,True,399,14.0,25.0,0,2019-05-16,2019-04-18
user_6445,IT,False,False,True,190,17.0,8.0,1,2019-05-16,2019-04-18
user_6446,LV,False,False,True,188,7.0,52.0,0,2019-05-16,2019-04-18
user_6447,GB,False,False,True,190,190.0,3.0,1,2019-05-16,2019-04-18
user_6448,GB,False,False,True,224,5.0,89.0,0,2019-05-16,2019-04-18
user_6449,GB,False,False,True,426,125.0,33.0,1,2019-05-16,2019-04-18
user_6450,FR,False,False,True,373,8.0,96.0,0,2019-05-16,2019-04-18
user_6451,PT,False,False,True,390,56.0,7.0,1,2019-05-16,2019-04-18
user_6452,IE,False,False,True,190,1.0,160.0,0,2019-05-16,2019-04-18
user_6453,GB,False,False,True,125,48.0,69.0,1,2019-05-16,2019-04-18
user_6454,CH,False,False,True,295,4.0,15.0,1,2019-05-16,2019-04-18
user_6455,GB,False,False,True,347,0.0,267.0,0,2019-05-16,2019-04-18
user_6456,MT,False,False,True,256,1.0,88.0,0,2019-05-16,2019-04-18
user_6457,GB,False,False,True,125,6.0,27.0,0,2019-05-16,2019-04-18
user_6458,MT,False,False,True,128,38.0,12.0,1,2019-05-16,2019-04-18
user_6459,RO,False,False,True,109,16.0,15.0,1,2019-05-16,2019-04-18
user_6460,GB,False,False,True,154,3.0,78.0,0,2019-05-16,2019-04-18
user_6461,IE,False,False,True,115,0.0,241.0,0,2019-05-16,2019-04-18
user_6462,PL,False,False,True,134,33.0,18.0,0,2019-05-16,2019-04-18
user_6463,GB,False,True,False,243,0.0,41.0,0,2019-05-16,2019-04-18
user_6464,GG,False,False,True,125,13.0,33.0,0,2019-05-16,2019-04-18
user_6465,CH,False,False,True,401,0.0,86.0,0,2019-05-16,2019-04-18
user_6466,GB,False,False,True,244,191.0,29.0,1,2019-05-16,2019-04-18
user_6467,FR,False,False,True,427,1.0,32.0,1,2019-05-16,2019-04-18
user_6468,FR,False,False,True,178,0.0,66.0,0,2019-05-16,2019-04-18
user_6469,LT,False,False,True,452,86.0,7.0,0,2019-05-16,2019-04-18
user_6470,IE,False,False,True,281,73.0,75.0,1,2019-05-16,2019-04-18
user_6471,PT,False,False,True,448,55.0,14.0,0,2019-05-16,2019-04-18
user_6472,GB,False,False,True,184,173.0,5.0,1,2019-05-16,2019-04-18
user_6473,CY,False,False,True,292,7.0,248.0,0,2019-05-16,2019-04-18
user_6474,BE,False,False,True,110,110.0,1.0,1,2019-05-16,2019-04-18
user_6475,CZ,False,False,True,235,36.0,72.0,1,2019-05-16,2019-04-18
user_6476,MT,False,True,False,282,0.0,631.0,0,2019-05-16,2019-04-18
user_6477,ES,False,False,True,467,43.0,45.0,1,2019-05-16,2019-04-18
user_6478,IE,False,False,True,257,6.0,605.0,0,2019-05-16,2019-04-18
user_6479,CZ,False,False,True,114,999.0,0.0,1,2019-05-16,2019-04-18
user_6480,FR,False,False,True,126,124.0,5.0,0,2019-05-16,2019-04-18
user_6481,PL,False,False,True,144,1.0,93.0,0,2019-05-16,2019-04-18
user_6482,BE,False,False,True,187,11.0,17.0,1,2019-05-16,2019-04-18
user_6483,GB,False,False,True,233,12.0,182.0,0,2019-05-16,2019-04-18
user_6484,RO,False,False,True,181,0.0,175.0,0,2019-05-16,2019-04-18
user_6485,GB,False,False,True,248,0.0,133.0,0,2019-05-16,2019-04-18
user_6486,PL,False,False,True,305,82.0,4.0,1,2019-05-16,2019-04-18
user_6487,GB,False,False,True,323,277.0,12.0,1,2019-05-16,2019-04-18
user_6488,ES,False,False,True,413,26.0,442.0,0,2019-05-16,2019-04-18
user_6489,GB,False,False,True,309,37.0,3.0,1,2019-05-16,2019-04-18
user_6490,PT,False,False,True,149,0.0,49.0,0,2019-05-16,2019-04-18
user_6491,CH,False,False,True,130,9.0,19.0,0,2019-05-16,2019-04-18
user_6492,FR,False,False,True,298,26.0,302.0,1,2019-05-16,2019-04-18
user_6493,MT,False,False,True,134,16.0,23.0,1,2019-05-16,2019-04-18
user_6494,GB,False,False,True,135,135.0,2.0,0,2019-05-16,2019-04-18
user_6495,MT,False,False,True,135,13.0,87.0,0,2019-05-16,2019-04-18
user_6496,PT,False,False,True,248,248.0,4.0,1,2019-05-16,2019-04-18
user_6497,FR,False,False,True,206,2.0,15.0,0,2019-05-16,2019-04-18
user_6498,PT,True,False,False,213,0.0,444.0,0,2019-05-16,2019-04-18
user_6499,PL,False,False,True,164,1.0,32.0,1,2019-05-16,2019-04-18
user_6500,HU,False,False,True,147,5.0,22.0,0,2019-05-16,2019-04-18
user_6501,ES,False,False,True,142,60.0,35.0,0,2019-05-16,2019-04-18
user_6502,CY,False,False,True,130,124.0,5.0,1,2019-05-16,2019-04-18
user_6503,GB,False,False,True,216,15.0,14.0,0,2019-05-16,2019-04-18
user_6504,GB,False,False,True,433,0.0,278.0,0,2019-05-16,2019-04-18
user_6505,RO,False,False,True,185,0.0,342.0,0,2019-05-16,2019-04-18
user_6506,RO,False,False,True,325,0.0,186.0,0,2019-05-16,2019-04-18
user_6507,GB,False,False,True,401,304.0,25.0,1,2019-05-16,2019-04-18
user_6508,FR,False,False,True,132,999.0,0.0,1,2019-05-16,2019-04-18
user_6509,FR,False,False,True,211,33.0,69.0,1,2019-05-16,2019-04-18
user_6510,ES,False,False,True,291,4.0,131.0,0,2019-05-16,2019-04-18
user_6511,PL,False,False,True,214,214.0,5.0,1,2019-05-16,2019-04-18
user_6512,IE,False,False,True,439,9.0,51.0,0,2019-05-16,2019-04-18
user_6513,LU,False,False,True,442,1.0,302.0,0,2019-05-16,2019-04-18
user_6514,RO,False,True,False,199,0.0,476.0,0,2019-05-16,2019-04-18
user_6515,PL,False,False,True,400,0.0,246.0,0,2019-05-16,2019-04-18
user_6516,PL,False,False,True,153,16.0,32.0,0,2019-05-16,2019-04-18
user_6517,BE,False,False,True,406,397.0,11.0,1,2019-05-16,2019-04-18
user_6518,PL,False,False,True,223,11.0,31.0,0,2019-05-16,2019-04-18
user_6519,GB,False,False,True,242,159.0,10.0,1,2019-05-16,2019-04-18
user_6520,GB,False,False,True,238,0.0,189.0,0,2019-05-16,2019-04-18
user_6521,PL,False,False,True,205,2.0,76.0,0,2019-05-16,2019-04-18
user_6522,PL,False,False,True,291,19.0,42.0,1,2019-05-16,2019-04-18
user_6523,HR,False,False,True,141,2.0,128.0,0,2019-05-16,2019-04-18
user_6524,GB,False,True,False,242,1.0,108.0,0,2019-05-16,2019-04-18
user_6525,CY,False,False,True,221,999.0,0.0,1,2019-05-16,2019-04-18
user_6526,GB,False,False,True,163,14.0,64.0,1,2019-05-16,2019-04-18
user_6527,GB,False,False,True,424,6.0,233.0,0,2019-05-16,2019-04-18
user_6528,MT,False,False,True,117,0.0,63.0,0,2019-05-16,2019-04-18
user_6529,CH,True,False,False,220,0.0,402.0,0,2019-05-16,2019-04-18
user_6530,IE,False,False,True,219,0.0,1133.0,0,2019-05-16,2019-04-18
user_6531,ES,False,False,True,340,336.0,3.0,1,2019-05-16,2019-04-18
user_6532,MT,False,False,True,435,0.0,73.0,0,2019-05-16,2019-04-18
user_6533,GR,True,False,False,364,5.0,166.0,0,2019-05-16,2019-04-18
user_6534,CY,False,False,True,401,401.0,2.0,1,2019-05-16,2019-04-18
user_6535,PL,False,False,True,345,43.0,32.0,0,2019-05-16,2019-04-18
user_6536,GB,False,False,True,199,20.0,68.0,1,2019-05-16,2019-04-18
user_6537,GB,False,False,True,288,0.0,800.0,0,2019-05-16,2019-04-18
user_6538,MT,False,False,True,158,1.0,32.0,0,2019-05-16,2019-04-18
user_6539,PL,False,False,True,297,0.0,88.0,0,2019-05-16,2019-04-18
user_6540,GB,False,False,True,304,5.0,344.0,0,2019-05-16,2019-04-18
user_6541,PL,False,False,True,254,254.0,5.0,1,2019-05-16,2019-04-18
user_6542,RO,False,False,True,177,8.0,59.0,0,2019-05-16,2019-04-18
user_6543,GB,False,False,True,253,131.0,8.0,1,2019-05-16,2019-04-18
user_6544,GB,False,False,True,382,185.0,12.0,1,2019-05-16,2019-04-18
user_6545,BG,False,False,True,111,999.0,0.0,0,2019-05-16,2019-04-18
user_6546,GB,False,False,True,439,1.0,65.0,0,2019-05-16,2019-04-18
user_6547,FR,False,False,True,119,999.0,0.0,1,2019-05-16,2019-04-18
user_6548,GB,False,False,True,383,1.0,188.0,1,2019-05-16,2019-04-18
user_6549,GB,False,False,True,445,3.0,24.0,0,2019-05-16,2019-04-18
user_6550,PL,False,False,True,327,3.0,14.0,0,2019-05-16,2019-04-18
user_6551,GB,False,False,True,222,0.0,119.0,0,2019-05-16,2019-04-18
user_6552,GB,False,False,True,413,8.0,158.0,0,2019-05-16,2019-04-18
user_6553,GB,False,False,True,457,69.0,6.0,0,2019-05-16,2019-04-18
user_6554,ES,False,False,True,108,85.0,8.0,1,2019-05-16,2019-04-18
user_6555,PL,False,False,True,167,123.0,7.0,1,2019-05-16,2019-04-18
user_6556,CZ,False,False,True,404,25.0,14.0,1,2019-05-16,2019-04-18
user_6557,BG,False,False,True,238,999.0,0.0,1,2019-05-16,2019-04-18
user_6558,GB,False,False,True,282,3.0,430.0,0,2019-05-16,2019-04-18
user_6559,IE,False,False,True,189,0.0,299.0,0,2019-05-16,2019-04-18
user_6560,IE,False,False,True,264,1.0,355.0,0,2019-05-16,2019-04-18
user_6561,RO,False,False,True,114,0.0,32.0,0,2019-05-16,2019-04-18
user_6562,PL,False,False,True,405,4.0,76.0,0,2019-05-16,2019-04-18
user_6563,GB,False,False,True,257,1.0,129.0,0,2019-05-16,2019-04-18
user_6564,IE,False,False,True,217,29.0,11.0,1,2019-05-16,2019-04-18
user_6565,ES,False,False,True,136,135.0,3.0,1,2019-05-16,2019-04-18
user_6566,JE,False,False,True,170,15.0,141.0,0,2019-05-16,2019-04-18
user_6567,ES,False,False,True,133,2.0,81.0,1,2019-05-16,2019-04-18
user_6568,IT,False,False,True,106,18.0,7.0,1,2019-05-16,2019-04-18
user_6569,FR,False,False,True,152,5.0,67.0,0,2019-05-16,2019-04-18
user_6570,RO,False,False,True,246,0.0,64.0,0,2019-05-16,2019-04-18
user_6571,GB,False,False,True,354,7.0,43.0,1,2019-05-16,2019-04-18
user_6572,JE,False,False,True,129,5.0,24.0,0,2019-05-16,2019-04-18
user_6573,FR,True,False,False,365,0.0,989.0,0,2019-05-16,2019-04-18
user_6574,ES,False,False,True,230,37.0,32.0,1,2019-05-16,2019-04-18
user_6575,GB,False,False,True,251,0.0,468.0,0,2019-05-16,2019-04-18
user_6576,LV,False,False,True,294,13.0,61.0,0,2019-05-16,2019-04-18
user_6577,MT,False,False,True,278,2.0,73.0,0,2019-05-16,2019-04-18
user_6578,CH,True,False,False,227,3.0,31.0,1,2019-05-16,2019-04-18
user_6579,CH,False,True,False,436,4.0,596.0,0,2019-05-16,2019-04-18
user_6580,SI,False,False,True,162,78.0,10.0,0,2019-05-16,2019-04-18
user_6581,GB,False,False,True,240,16.0,167.0,0,2019-05-16,2019-04-18
user_6582,NO,False,False,True,410,406.0,1.0,1,2019-05-16,2019-04-18
user_6583,GR,False,False,True,284,123.0,21.0,1,2019-05-16,2019-04-18
user_6584,GB,False,False,True,261,19.0,23.0,0,2019-05-16,2019-04-18
user_6585,GB,False,False,True,416,2.0,186.0,0,2019-05-16,2019-04-18
user_6586,ES,False,False,True,315,207.0,52.0,1,2019-05-16,2019-04-18
user_6587,GB,False,False,True,449,0.0,418.0,0,2019-05-16,2019-04-18
user_6588,PL,False,False,True,392,21.0,13.0,0,2019-05-16,2019-04-18
user_6589,GB,False,False,True,191,168.0,51.0,1,2019-05-16,2019-04-18
user_6590,LT,False,False,True,137,999.0,0.0,1,2019-05-16,2019-04-18
user_6591,IE,False,False,True,308,106.0,489.0,1,2019-05-16,2019-04-18
user_6592,GB,False,False,True,326,19.0,421.0,0,2019-05-16,2019-04-18
user_6593,PL,False,False,True,406,9.0,133.0,0,2019-05-16,2019-04-18
user_6594,AT,False,False,True,424,397.0,6.0,1,2019-05-16,2019-04-18
user_6595,RO,False,False,True,346,1.0,313.0,0,2019-05-16,2019-04-18
user_6596,IE,False,False,True,196,5.0,156.0,0,2019-05-16,2019-04-18
user_6597,RO,False,False,True,340,2.0,109.0,0,2019-05-16,2019-04-18
user_6598,GB,False,False,True,450,383.0,3.0,1,2019-05-16,2019-04-18
user_6599,IE,False,False,True,275,0.0,430.0,0,2019-05-16,2019-04-18
user_6600,GB,False,False,True,132,50.0,4.0,0,2019-05-16,2019-04-18
user_6601,GB,False,False,True,390,82.0,39.0,0,2019-05-16,2019-04-18
user_6602,MT,False,False,True,303,4.0,408.0,0,2019-05-16,2019-04-18
user_6603,RO,False,False,True,232,52.0,37.0,0,2019-05-16,2019-04-18
user_6604,PL,False,False,True,176,11.0,87.0,1,2019-05-16,2019-04-18
user_6605,CH,False,False,True,246,9.0,160.0,0,2019-05-16,2019-04-18
user_6606,CZ,False,False,True,330,0.0,497.0,0,2019-05-16,2019-04-18
user_6607,GB,False,False,True,178,67.0,7.0,1,2019-05-16,2019-04-18
user_6608,DE,False,False,True,415,67.0,25.0,1,2019-05-16,2019-04-18
user_6609,DE,False,False,True,397,0.0,213.0,0,2019-05-16,2019-04-18
user_6610,CZ,False,True,False,329,56.0,138.0,0,2019-05-16,2019-04-18
user_6611,GB,False,False,True,212,12.0,469.0,1,2019-05-16,2019-04-18
user_6612,PL,False,False,True,175,0.0,68.0,0,2019-05-16,2019-04-18
user_6613,PL,False,False,True,141,20.0,33.0,0,2019-05-16,2019-04-18
user_6614,RO,False,False,True,245,0.0,443.0,0,2019-05-16,2019-04-18
user_6615,HU,False,False,True,391,13.0,8.0,1,2019-05-16,2019-04-18
user_6616,BG,False,False,True,158,0.0,28.0,0,2019-05-16,2019-04-18
user_6617,FR,False,False,True,312,305.0,3.0,1,2019-05-16,2019-04-18
user_6618,RO,False,False,True,204,33.0,48.0,1,2019-05-16,2019-04-18
user_6619,ES,False,False,True,448,999.0,0.0,0,2019-05-16,2019-04-18
user_6620,FR,False,False,True,117,7.0,36.0,0,2019-05-16,2019-04-18
user_6621,GB,False,False,True,302,7.0,139.0,0,2019-05-16,2019-04-18
user_6622,LT,False,False,True,455,0.0,227.0,0,2019-05-16,2019-04-18
user_6623,GB,False,True,False,452,5.0,296.0,0,2019-05-16,2019-04-18
user_6624,FR,False,False,True,210,4.0,14.0,0,2019-05-16,2019-04-18
user_6625,PL,False,False,True,224,35.0,92.0,1,2019-05-16,2019-04-18
user_6626,GB,False,False,True,326,8.0,93.0,0,2019-05-16,2019-04-18
user_6627,ES,False,False,True,218,202.0,5.0,1,2019-05-16,2019-04-18
user_6628,GB,False,True,False,309,5.0,35.0,1,2019-05-16,2019-04-18
user_6629,GB,False,False,True,126,51.0,18.0,1,2019-05-16,2019-04-18
user_6630,DE,False,False,True,339,145.0,14.0,1,2019-05-16,2019-04-18
user_6631,SK,False,False,True,279,3.0,32.0,0,2019-05-16,2019-04-18
user_6632,ES,False,False,True,399,133.0,42.0,1,2019-05-16,2019-04-18
user_6633,IE,False,False,True,278,220.0,68.0,1,2019-05-16,2019-04-18
user_6634,PL,False,False,True,449,5.0,291.0,0,2019-05-16,2019-04-18
user_6635,CH,False,False,True,118,1.0,17.0,0,2019-05-16,2019-04-18
user_6636,RO,False,False,True,404,15.0,103.0,0,2019-05-16,2019-04-18
user_6637,GB,False,False,True,326,60.0,678.0,0,2019-05-16,2019-04-18
user_6638,PT,False,False,True,141,5.0,117.0,0,2019-05-16,2019-04-18
user_6639,LT,True,False,False,130,0.0,391.0,0,2019-05-16,2019-04-18
user_6640,FR,False,False,True,403,3.0,118.0,0,2019-05-16,2019-04-18
user_6641,GB,False,False,True,376,82.0,22.0,0,2019-05-16,2019-04-18
user_6642,CZ,False,False,True,120,8.0,63.0,0,2019-05-16,2019-04-18
user_6643,GB,False,False,True,384,33.0,449.0,0,2019-05-16,2019-04-18
user_6644,GB,False,False,True,134,1.0,216.0,0,2019-05-16,2019-04-18
user_6645,SE,False,True,False,314,0.0,604.0,0,2019-05-16,2019-04-18
user_6646,IE,False,False,True,261,14.0,29.0,0,2019-05-16,2019-04-18
user_6647,GB,False,False,True,346,321.0,2.0,1,2019-05-16,2019-04-18
user_6648,FR,False,False,True,390,13.0,33.0,1,2019-05-16,2019-04-18
user_6649,AT,False,False,True,321,0.0,180.0,0,2019-05-16,2019-04-18
user_6650,SI,False,False,True,266,155.0,33.0,1,2019-05-16,2019-04-18
user_6651,PL,False,False,True,411,176.0,8.0,1,2019-05-16,2019-04-18
user_6652,PT,False,False,True,253,42.0,5.0,0,2019-05-16,2019-04-18
user_6653,RO,False,False,True,261,0.0,88.0,0,2019-05-16,2019-04-18
user_6654,IE,False,False,True,119,34.0,23.0,0,2019-05-16,2019-04-18
user_6655,MT,False,False,True,116,45.0,9.0,0,2019-05-16,2019-04-18
user_6656,PT,False,False,True,379,3.0,73.0,0,2019-05-16,2019-04-18
user_6657,RO,False,False,True,274,39.0,147.0,0,2019-05-16,2019-04-18
user_6658,GB,False,True,False,337,10.0,33.0,1,2019-05-16,2019-04-18
user_6659,GB,False,False,True,388,16.0,23.0,1,2019-05-16,2019-04-18
user_6660,GB,False,False,True,310,297.0,10.0,1,2019-05-16,2019-04-18
user_6661,FR,False,False,True,316,12.0,19.0,0,2019-05-16,2019-04-18
user_6662,FR,False,False,True,287,276.0,3.0,1,2019-05-16,2019-04-18
user_6663,GB,False,False,True,143,3.0,39.0,0,2019-05-16,2019-04-18
user_6664,IT,False,False,True,136,47.0,18.0,1,2019-05-16,2019-04-18
user_6665,GB,False,False,True,168,4.0,102.0,0,2019-05-16,2019-04-18
user_6666,ES,False,False,True,216,999.0,0.0,1,2019-05-16,2019-04-18
user_6667,CZ,False,False,True,371,1.0,201.0,0,2019-05-16,2019-04-18
user_6668,PL,False,False,True,326,3.0,302.0,1,2019-05-16,2019-04-18
user_6669,LT,False,False,True,248,15.0,399.0,0,2019-05-16,2019-04-18
user_6670,GB,False,False,True,323,35.0,106.0,1,2019-05-16,2019-04-18
user_6671,FR,False,False,True,198,14.0,56.0,0,2019-05-16,2019-04-18
user_6672,FI,False,False,True,216,214.0,5.0,1,2019-05-16,2019-04-18
user_6673,FR,False,False,True,191,151.0,34.0,1,2019-05-16,2019-04-18
user_6674,GB,False,False,True,266,2.0,145.0,0,2019-05-16,2019-04-18
user_6675,PL,False,False,True,396,369.0,6.0,1,2019-05-16,2019-04-18
user_6676,GB,False,False,True,327,29.0,329.0,0,2019-05-16,2019-04-18
user_6677,IT,False,False,True,108,24.0,11.0,1,2019-05-16,2019-04-18
user_6678,PL,False,False,True,288,0.0,99.0,0,2019-05-16,2019-04-18
user_6679,EE,False,False,True,286,124.0,212.0,0,2019-05-16,2019-04-18
user_6680,RO,False,False,True,125,0.0,70.0,0,2019-05-16,2019-04-18
user_6681,RO,False,False,True,288,24.0,61.0,0,2019-05-16,2019-04-18
user_6682,PT,False,False,True,267,17.0,44.0,1,2019-05-16,2019-04-18
user_6683,IE,False,False,True,132,15.0,43.0,1,2019-05-16,2019-04-18
user_6684,MT,False,False,True,260,239.0,37.0,1,2019-05-16,2019-04-18
user_6685,ES,False,False,True,349,349.0,4.0,1,2019-05-16,2019-04-18
user_6686,NL,False,False,True,266,236.0,6.0,1,2019-05-16,2019-04-18
user_6687,DE,False,False,True,411,398.0,4.0,1,2019-05-16,2019-04-18
user_6688,GB,False,False,True,249,6.0,37.0,0,2019-05-16,2019-04-18
user_6689,CY,False,False,True,160,118.0,8.0,0,2019-05-16,2019-04-18
user_6690,IE,False,False,True,245,1.0,222.0,0,2019-05-16,2019-04-18
user_6691,GB,False,False,True,222,166.0,62.0,1,2019-05-16,2019-04-18
user_6692,GB,False,False,True,197,100.0,39.0,1,2019-05-16,2019-04-18
user_6693,IE,False,False,True,419,4.0,166.0,0,2019-05-16,2019-04-18
user_6694,RO,False,False,True,390,49.0,86.0,0,2019-05-16,2019-04-18
user_6695,FR,False,False,True,180,999.0,0.0,0,2019-05-16,2019-04-18
user_6696,GB,False,False,True,455,453.0,3.0,1,2019-05-16,2019-04-18
user_6697,GB,False,False,True,146,2.0,133.0,0,2019-05-16,2019-04-18
user_6698,ES,False,False,True,357,8.0,43.0,0,2019-05-16,2019-04-18
user_6699,EE,False,False,True,449,0.0,329.0,0,2019-05-16,2019-04-18
user_6700,GB,False,False,True,145,1.0,42.0,0,2019-05-16,2019-04-18
user_6701,PL,False,False,True,187,24.0,78.0,0,2019-05-16,2019-04-18
user_6702,GB,False,False,True,330,11.0,51.0,1,2019-05-16,2019-04-18
user_6703,PT,False,False,True,129,101.0,2.0,1,2019-05-16,2019-04-18
user_6704,SE,False,True,False,218,2.0,56.0,0,2019-05-16,2019-04-18
user_6705,GR,False,False,True,166,67.0,42.0,1,2019-05-16,2019-04-18
user_6706,ES,False,False,True,361,28.0,52.0,1,2019-05-16,2019-04-18
user_6707,FR,False,False,True,148,148.0,3.0,1,2019-05-16,2019-04-18
user_6708,ES,False,False,True,186,5.0,71.0,0,2019-05-16,2019-04-18
user_6709,IE,False,False,True,162,0.0,441.0,0,2019-05-16,2019-04-18
user_6710,GB,False,False,True,434,177.0,81.0,0,2019-05-16,2019-04-18
user_6711,FR,False,False,True,213,0.0,56.0,0,2019-05-16,2019-04-18
user_6712,DE,False,False,True,202,14.0,35.0,0,2019-05-16,2019-04-18
user_6713,GB,False,False,True,197,18.0,111.0,0,2019-05-16,2019-04-18
user_6714,GB,False,False,True,296,0.0,135.0,0,2019-05-16,2019-04-18
user_6715,RO,False,False,True,240,5.0,40.0,0,2019-05-16,2019-04-18
user_6716,ES,False,False,True,307,307.0,4.0,1,2019-05-16,2019-04-18
user_6717,FR,False,False,True,165,11.0,4.0,1,2019-05-16,2019-04-18
user_6718,RO,False,False,True,324,0.0,125.0,0,2019-05-16,2019-04-18
